customer_city,total_orders,lat,lng
rio grande da serra,25,-23.745624893916588,-46.39462033694684
rio grande do piaui,1,-7.775369310751603,-43.13833155868696
rio largo,6,-9.497191293262231,-35.83329662981412
rio manso,5,-20.400616355796622,-44.422599955840866
rio maria,3,-7.313044233417596,-50.0472359299627
rio negrinho,13,-26.25613891864582,-49.52153209709076
rio negro,15,-25.390430803057082,-50.338381851198214
rio novo,4,-21.47509780281503,-43.12725299298362
rio novo do sul,6,-20.860485103348744,-40.93526011608743
rio paranaiba,9,-19.20769539270437,-46.32176530505162
rio pardo,5,-29.979842964719428,-52.37472734544019
rio pardo de minas,5,-15.617834332075331,-42.54211546980239
rio piracicaba,4,-19.92842416811709,-43.16354084502181
rio pomba,6,-21.27141666979365,-43.17867116209081
rio preto,4,-22.08542181656574,-43.827167953830475
rio real,3,-11.486452509291919,-37.932043105050006
rio rufino,1,-27.863294100965383,-49.78212355987929
rio tinto,2,-6.80338209469453,-35.07673804443287
rio verde,64,-17.807511417702127,-50.92467008317691
riolandia,3,-19.981473788933027,-49.67983847144283
riqueza,3,-27.059609588126293,-53.32609304434152
ritapolis,3,-21.025983585094853,-44.322622863294654
riversul,1,-23.82901502757101,-49.43437700441544
roca sales,2,-29.28655913641843,-51.872455322911655
rodeio,7,-26.88932240353919,-49.35056297333393
rodeio bonito,2,-27.47330447119546,-53.17050386349097
rodeiro,3,-21.200183156552292,-42.866033086810205
rodelas,3,-8.859703814217283,-38.762902411426076
rodolfo fernandes,2,-5.7891534098677715,-38.06065263299912
rolandia,24,-23.31605587792508,-51.377006005258565
rolante,9,-29.64963363646582,-50.572926219838166
rolim de moura,7,-11.722454098877984,-61.77703628883976
romaria,2,-18.884956484882785,-47.585863571648034
romelandia,1,-26.67616092970261,-53.31980225695945
roncador,2,-24.59386743208296,-52.2779908643927
ronda alta,6,-27.78222223380718,-52.806500480230916
rondon,2,-23.41747190845969,-52.77267615047669
rondon do para,9,-4.771996157529638,-48.07287271026018
rondonopolis,64,-16.462661192463667,-54.627977801348834
roque gonzales,5,-28.130287791467037,-55.02161225501352
rosana,4,-22.570133427614483,-53.03653590235723
rosario,1,-2.9406908884863503,-44.24961419562101
rosario do ivai,1,-24.25489466945648,-51.25132161294229
rosario do sul,14,-30.255225168193373,-54.91959364738522
roseira,5,-22.898929252238354,-45.30439111476588
rubelita,1,-16.405581873611123,-42.26188343737363
rubiacea,2,-21.301687784018256,-50.73297710205866
rubiataba,7,-15.163985855096604,-49.80376085496956
rubim,3,-16.38387099569079,-40.53588546993864
rubineia,1,-20.17265089872927,-51.000742406012144
russas,9,-4.938637830671736,-37.97382628884966
ruy barbosa,7,-12.184815980074449,-40.42838321590566
sabara,42,-19.883326973927836,-43.84763753471692
sabaudia,1,-23.321145700743575,-51.55633598299279
sabino,3,-21.46026294096197,-49.577083582537135
sabinopolis,5,-18.666878737812752,-43.08164367958557
saboeiro,1,-6.534401614498916,-39.87353306485165
sacra familia do tingua,1,-22.489062265657388,-43.601950482485655
sacramento,13,-19.87001133113846,-47.44411447792482
sales,5,-21.342211165541023,-49.499887625923535
sales oliveira,6,-20.767627103434553,-47.84072787580174
salesopolis,10,-23.531371409866033,-45.84885759253946
salgado filho,3,-26.174248880846978,-53.359741342675356
salgueiro,17,-8.070960881795754,-39.123477300472686
salinas,22,-16.164330348585707,-42.293253501472705
salinas da margarida,1,-12.874081355187327,-38.760463746164696
salmourao,2,-21.623888010592008,-50.85886558977927
saloa,3,-8.975499036830813,-36.688503076088416
salobro,1,-11.860459652819213,-41.75396975925798
saltinho,5,-22.84516995720277,-47.6774259881999
salto,89,-23.19676253260492,-47.292606359513954
salto da divisa,2,-16.005448054214195,-39.95457984625883
salto de pirapora,12,-23.650084860226972,-47.577740424892745
salto do ceu,2,-15.128823367920885,-58.13103827871175
salto do itarare,1,-23.605599971506976,-49.62712930353505
salto do jacui,4,-29.089314246585406,-53.21692566476239
salto do lontra,4,-25.78387783269524,-53.30796526352506
salto grande,1,-22.88681393225493,-49.982191819801756
salto veloso,4,-26.906689238975716,-51.40612862455321
salvador,1188,-12.962654589682199,-38.46168304228361
salvador,1188,-12.987813773589286,-38.50574187032669
salvador do sul,1,-29.44141212383164,-51.51055666604566
sananduva,6,-27.950143156090746,-51.80988631728817
sanclerlandia,4,-16.201248064608407,-50.312276629270265
sandolandia,1,-12.53966011280933,-49.92703140884063
sanga puita,1,-22.620252432503314,-55.62833176241239
sangao,3,-28.660868357053964,-49.1106272031378
sanharo,3,-8.362622659753344,-36.56247763997798
santa adelia,15,-21.24376503697773,-48.80513327385625
santa albertina,7,-20.030298091246614,-50.72841136849298
santa amelia,1,-23.267572773053846,-50.428478037935854
santa barbara,25,-19.45444496019442,-43.1290777979115
santa barbara d oeste,4,-22.749383864227873,-47.39113317547492
santa barbara d'oeste,118,-22.74900439827772,-47.3943642487009
santa barbara do para,1,-1.231835637406864,-48.28934576325983
santa barbara do sul,2,-28.368167783305474,-53.2534530097546
santa branca,9,-23.39928048418671,-45.88538560664444
santa brigida,1,-9.734662526881,-38.12675932218366
santa cecilia,5,-26.334180138719354,-49.94462276970145
santa cecilia do pavao,1,-23.51842045300734,-50.784318862601125
santa clara d'oeste,1,-20.09208042551926,-50.92697088367486
santa clara do sul,2,-29.467470043267866,-52.08774923081315
santa cruz,6,-6.581544007398589,-36.83662553546078
santa cruz cabralia,5,-16.23974046537389,-39.03824777546324
santa cruz da conceicao,4,-22.138564724573495,-47.45460188811986
santa cruz das palmeiras,9,-21.82656001816575,-47.24871819241543
santa cruz de goias,2,-17.30608267043897,-48.50168912522954
santa cruz de minas,5,-21.1332804482856,-44.208080359340826
santa cruz de monte castelo,4,-22.95814977271702,-53.29485095700366
santa cruz de salinas,2,-16.088599288695637,-41.75165574229896
santa cruz do capibaribe,11,-7.9494377848089295,-36.20948977742265
santa cruz do piaui,1,-7.181333838873075,-41.7653746080134
santa cruz do prata,2,-19.321724888523093,-48.92200810636418
santa cruz do rio pardo,34,-22.896328480532986,-49.624240162468844
santa cruz do sul,62,-29.71920525139533,-52.4266961676267
santa cruz do timbo,1,-26.52900554582622,-50.34219683322825
santa ernestina,2,-21.461124741004756,-48.390233507196015
santa fe,5,-23.039570623066897,-51.8105274679128
santa fe de goias,4,-15.769157314682516,-51.1024387167681
santa fe de minas,1,-16.695019037281313,-45.423411976559706
santa fe do sul,34,-20.223124959581988,-50.899863282773424
santa filomena,1,-8.940814997807648,-44.935016263656586
santa gertrudes,11,-22.453204812282447,-47.534630057614194
santa helena,12,-19.834390912449148,-52.155412445177554
santa helena de goias,9,-17.812848694797882,-50.5960695798566
santa helena de minas,2,-16.937623665018553,-40.68427534408377
santa ines,15,-4.900925312750391,-45.06499224970731
santa isabel,28,-23.229502578532934,-46.261539646142516
santa isabel do ivai,3,-23.00539656237444,-53.19427786068569
santa isabel do para,6,-1.3022146856026027,-48.15554499130395
santa isabel do rio preto,1,-22.227979202689415,-44.06630781318502
santa izabel do oeste,2,-25.81371424107947,-53.4740523651229
santa juliana,8,-19.31600396028638,-47.52829292656992
santa leopoldina,1,-20.100361493805377,-40.53208940796703
santa lucia,4,-22.091346601166926,-48.68045598439094
santa luzia,96,-18.665295615143474,-43.63156931482291
santa luzia do norte,1,-9.601084296363338,-35.823857108129
santa luzia do parua,1,-2.54545308112925,-45.775577074332766
santa margarida,3,-20.384203986230627,-42.25106439522343
santa maria,196,-29.550815260033453,-53.70951655838572
santa maria da boa vista,2,-8.792604800627378,-39.826702832294416
santa maria da serra,2,-22.569639672881543,-48.15539870681134
santa maria da vitoria,13,-13.388511807675545,-44.200330598756146
santa maria de itabira,4,-19.41096916771877,-43.651694305007716
santa maria de jetiba,15,-20.03190658366207,-40.75192377127965
santa maria do herval,1,-29.494150859331633,-50.97731187385151
santa maria do para,2,-1.3495787955436036,-47.57238937669515
santa maria do salto,1,-16.25095463688231,-40.14959666472865
santa maria do suacui,2,-18.18860737890009,-42.41478183889453
santa maria madalena,7,-21.959392521262536,-42.0000614631206
santa mariana,4,-23.147377768567665,-50.51898205113304
santa mercedes,2,-21.352006028898867,-51.75361888280182
santa monica,2,-23.124091380845325,-53.10702144646321
santa quiteria,5,-4.334764222260325,-40.15395579787149
santa quiteria do maranhao,1,-3.492651872688661,-42.57587645777577
santa rita,7,-6.4535625101818415,-36.57643790999874
santa rita d'oeste,3,-20.14461686177165,-50.831516956628036
santa rita da floresta,1,-15.632864242164501,-43.072635886699686
santa rita de caldas,6,-22.049997436853925,-46.329107255186784
santa rita de jacutinga,1,-22.149054319383264,-44.094119233185026
santa rita de minas,3,-19.872948037572645,-42.13258772945871
santa rita do araguaia,7,-17.31931964620719,-53.193994250646135
santa rita do ibitipoca,2,-21.56274431201322,-43.91601943031522
santa rita do itueto,1,-19.360651145284034,-41.38374849184643
santa rita do passa quatro,18,-21.703553428587647,-47.48280676309556
santa rita do sapucai,35,-22.247505338357353,-45.707539592289216
santa rosa,32,-27.921370559268944,-54.44175613309931
santa rosa de lima,3,-26.795663847292104,-48.27734416696327
santa rosa de viterbo,13,-21.48348869998301,-47.36865063485143
santa rosa do sul,1,-29.136415039886842,-49.71729861550307
santa salete,1,-20.245550338689522,-50.69013593805437
santa teresa,10,-19.94269719449894,-40.60634878698871
santa teresinha,2,-11.615889174249132,-39.105625135671815
santa tereza do oeste,3,-25.053435715396272,-53.61961343574277
santa terezinha,2,-14.337198214069884,-44.98969633229844
santa terezinha de itaipu,3,-25.442862117746696,-54.402764727764094
santa vitoria,17,-18.852333988178017,-50.14297099280717
santa vitoria do palmar,12,-33.51236075773834,-53.3498721268575
santaluz,3,-11.25353298652731,-39.37766198254969
santana,13,-5.163034601784522,-48.351057912543205
santana da boa vista,2,-30.87311446455589,-53.114483667770756
santana da vargem,4,-21.2505629401762,-45.5062556560422
santana de parnaiba,178,-23.45227184674422,-46.880171626847655
santana de pirapama,1,-19.1335158187054,-44.11198717407156
santana do acarau,4,-3.4614424467679625,-40.20325539188269
santana do araguaia,2,-9.33526281720112,-50.34945753339123
santana do capivari,1,-22.248038523732454,-44.93489776223904
santana do cariri,3,-7.186810954798932,-39.73609068016859
santana do deserto,1,-21.950323027583693,-43.16676350069787
santana do ipanema,1,-9.373149147436541,-37.24630827396773
santana do itarare,1,-23.755104331950488,-49.62749581661552
santana do jacare,4,-20.93813097863813,-45.1457649651815
santana do livramento,20,-30.886127498727603,-55.525616139066045
santana do manhuacu,3,-20.09598299561108,-41.92158327251802
santana do mundau,3,-9.165584287165396,-36.21882999995383
santana do paraiso,16,-18.71383605841387,-44.00513944775954
santana do serido,2,-6.773452366376297,-36.736759914427054
santana do sobrado,1,0.011601900780489949,-33.72262810908728
santana dos montes,2,-20.787873841819202,-43.685650919786305
santanesia,4,-22.525616484184155,-43.815590668082855
santarem,43,-2.436407456453321,-54.71924163407511
santiago,26,-29.186543626128145,-54.867516055696015
santo amaro,10,-12.252349064379661,-38.841546118947434
santo amaro da imperatriz,11,-27.687414607255857,-48.771889137271614
santo amaro das brotas,1,-10.787406982793302,-37.05256509979146
santo amaro de campos,6,-17.8608244295061,-43.11177614851457
santo anastacio,17,-21.976874342993515,-51.65259659485075
santo andre,778,-23.65524051954675,-46.519084194684545
santo angelo,45,-28.29947659853293,-54.26272851250878
santo antonio,1,-6.312265998622762,-35.48046607905382
santo antonio da alegria,3,-21.270086593935996,-47.119850263076096
santo antonio da patrulha,17,-29.831649036678392,-50.52220418375904
santo antonio da platina,12,-23.294925922118843,-50.07503490875768
santo antonio das missoes,4,-28.507581419989137,-55.23282136390322
santo antonio das queimadas,1,-15.797654361727629,-40.83812774905536
santo antonio de jesus,29,-12.97100681590366,-39.247988217207876
santo antonio de padua,30,-21.55417630265715,-42.19702089851012
santo antonio de posse,20,-22.605656291104783,-46.920927979618575
santo antonio do amparo,4,-20.88954839645984,-44.88836116518548
santo antonio do aracangua,1,-21.11508750921332,-50.175882402370995
santo antonio do aventureiro,1,-21.648230858296905,-42.88419738308463
santo antonio do caiua,1,-22.7388759380432,-52.346239664001345
santo antonio do canaa,1,-5.997044134557623,-60.92556008326314
santo antonio do descoberto,5,-15.992043378348436,-48.28553347475568
santo antonio do grama,2,-20.317153356612586,-42.608513811807306
santo antonio do itambe,3,-18.462637821577527,-43.30215716606649
santo antonio do jacinto,7,-16.53660717768544,-40.18633262639968
santo antonio do jardim,4,-22.116530745098558,-46.68438695000456
santo antonio do leste,1,-14.801086857314164,-53.61088527478054
santo antonio do leverger,1,-15.909788933711527,-56.0280091210381
santo antonio do monte,14,-20.054324746592545,-45.285649519559215
santo antonio do palma,2,-28.497683999999943,-52.00334449999996
santo antonio do pinhal,2,-22.808402100767136,-45.690398108307875
santo antonio do planalto,1,-28.40026089412962,-52.69416765534374
santo antonio do rio abaixo,1,-19.228313327006514,-43.253400780222115
santo antonio do sudoeste,3,-26.0343500719634,-53.67627614598753
santo antonio do taua,1,-1.1440082273477665,-48.12682912604055
santo antonio dos campos,1,-20.099689201058762,-44.973252035604844
santo augusto,8,-27.85304797287884,-53.777970149174564
santo cristo,7,-27.82626472010779,-54.66498504924796
santo estevao,5,-12.43441591861778,-39.25308409117273
santo expedito,1,-21.85186391776178,-51.394558865949115
santo expedito do sul,1,-27.930038590396002,-51.65968008202175
santo hipolito,1,-18.295904329506246,-44.221751453280795
santo inacio,1,-22.696121918475384,-51.79025952401423
santos,700,-23.96252319074522,-46.32780350647337
santos dumont,22,-21.459831186137794,-43.552261428745815
sao benedito,5,-4.045568929593471,-40.8651983683454
sao benedito do rio preto,1,-3.3298810643785695,-43.529441337928624
sao benedito do sul,1,-8.805159673448504,-35.91053272206675
sao bentinho,1,-6.8916419149687185,-37.72562274040459
sao bento,5,-4.905102491374013,-40.54210846082064
sao bento abade,1,-21.584702027724234,-45.07159008796739
sao bento do sapucai,7,-22.691383222852274,-45.71689954249823
sao bento do sul,44,-26.24473807016978,-49.38665935466755
sao bento do una,4,-8.522884497501524,-36.44612836091932
sao bernardino,1,-26.47340221579465,-52.96494527400316
sao bernardo,3,-3.3521661980954027,-42.42280411198631
sao bernardo do campo,911,-23.707626338404054,-46.56386871942162
sao bonifacio,1,-27.895615849893577,-48.93100079426772
sao borja,18,-28.654803501476053,-56.004818781393375
sao bras,1,-10.12626257927444,-36.89934930734973
sao bras do suacui,2,-20.62564535262845,-43.949619391979176
sao caetano do sul,272,-23.626747643747834,-46.56505777563866
sao carlos,236,-22.13770432887483,-48.02021764135584
sao carlos do ivai,1,-23.316109294469598,-52.477242532342586
sao cristovao,7,-10.958099912408361,-37.148130974786746
sao cristovao do sul,1,-27.23184814057509,-50.44651334622696
sao desiderio,1,-12.408316113208834,-45.02508470400347
sao domingos,7,-18.617313857805062,-46.90934087210365
sao domingos das dores,1,-19.529562954115683,-42.012343871625454
sao domingos do araguaia,1,-5.545741485451946,-48.72372963336125
sao domingos do maranhao,2,-5.580938778192171,-44.38207998209605
sao domingos do norte,7,-19.137837559375935,-40.61459622644869
sao domingos do prata,4,-19.87014659803512,-42.96332075351686
sao felipe,2,-12.846520362246023,-39.089376168284055
sao felix,1,-12.606892162109407,-38.96969906409737
sao felix de minas,1,-18.591061181734624,-41.48777691657141
sao felix do araguaia,1,-11.60540439348213,-50.86134067877654
sao felix do coribe,1,-13.403075871852284,-44.19483773549591
sao felix do xingu,8,-6.6932420263404415,-51.9811630981991
sao fidelis,23,-21.64607027530583,-41.750593737278294
sao francisco,18,-15.680751455546169,-44.58922259511997
sao francisco de assis,2,-29.551627263854037,-55.12663334494374
sao francisco de itabapoana,15,-21.539716884762317,-41.17742162596335
sao francisco de paula,7,-27.843184130035826,-49.58945133723529
sao francisco do brejao,1,-5.126001441641388,-47.386074631114134
sao francisco do conde,3,-12.6233452410163,-38.674069982568575
sao francisco do gloria,1,-20.784948450006574,-42.498123195396545
sao francisco do guapore,2,-12.06526620575205,-63.574999725015594
sao francisco do sul,16,-26.245891309122015,-48.6104221843089
sao gabriel,23,-29.39723923290648,-53.71095002884817
sao gabriel da palha,13,-19.017476968776066,-40.53702068656938
sao gabriel do oeste,7,-19.384677694887177,-54.57867637108545
sao geraldo,4,-20.92314750647528,-42.833471753232246
sao geraldo da piedade,1,-19.196916943416973,-42.52822550559979
sao geraldo do baguari,1,-20.074379775574123,-42.82067382028981
sao goncalo,385,-22.82802998050913,-43.02753213709021
sao goncalo do abaete,2,-18.321330018295246,-45.791422434719856
sao goncalo do amarante,12,-4.864240201423809,-36.839624709558265
sao goncalo do para,3,-19.984979720357053,-44.85457998970754
sao goncalo do rio abaixo,6,-19.832444177174747,-43.45364077508197
sao goncalo do rio das pedras,1,-18.41947377280205,-43.49541874314224
sao goncalo do rio preto,3,-18.003783893118683,-43.37812589823714
sao goncalo do sapucai,8,-21.8043894400141,-45.54286342588164
sao gotardo,20,-19.3175585934648,-46.05262205801063
sao jeronimo,7,-29.9633694398119,-51.71846183457928
sao joao,12,-23.64699366517741,-50.62474269814193
sao joao batista,11,-26.222850301496557,-48.6764105703139
sao joao batista do gloria,3,-20.53679575672518,-46.574403437824294
sao joao d'alianca,3,-14.705376128122078,-47.52256424840694
sao joao da barra,15,-21.66577938343578,-41.052934661605406
sao joao da boa vista,80,-21.9782745804364,-46.79050499411809
sao joao da mata,2,-21.93478081246028,-45.92308878431095
sao joao da parauna,1,-16.81907336616139,-50.40796955487757
sao joao da ponte,1,-15.929499447174187,-44.00434844822056
sao joao da urtiga,1,-27.99637035485506,-52.226766068701636
sao joao das missoes,2,-14.881722037693223,-44.08689538271934
sao joao de iracema,3,-20.51414675606047,-50.35289608739076
sao joao de meriti,124,-22.78612646434464,-43.36984637905668
sao joao de petropolis,1,-19.824520133305395,-40.65945132072684
sao joao de pirabas,2,-0.7794303464272279,-47.18449515144979
sao joao del rei,66,-21.130506152611275,-44.2493908902305
sao joao do ivai,2,-23.993138722605508,-51.81951480352133
sao joao do manhuacu,2,-20.392591018739346,-42.152491671317996
sao joao do manteninha,3,-18.712801240421474,-41.17211379418221
sao joao do oriente,2,-19.344893078932,-42.159167955193446
sao joao do paraiso,6,-15.385452670295189,-43.064360483404656
sao joao do piaui,5,-8.279444542121336,-42.25338463395825
sao joao do sabugi,1,-6.716532481550868,-37.20194350410655
sao joao do sobrado,1,-18.32097783533344,-40.40572143357216
sao joao do sul,2,-29.20953113701394,-49.801860826716904
sao joao do triunfo,2,-25.68486273907674,-50.29852266825624
sao joao dos patos,7,-6.497919943913467,-43.701193078794525
sao joao evangelista,6,-18.545944719315514,-42.76592514258306
sao joao nepomuceno,14,-21.593797175166912,-43.06666232397227
sao joaquim,9,-28.289032675164798,-49.934099601986375
sao joaquim da barra,34,-20.58605627596257,-47.86389194500962
sao joaquim de bicas,8,-20.05396272068564,-44.26070618100891
sao joaquim do monte,1,-8.436036402387403,-35.81113081016749
sao jorge,1,-28.502204381495208,-51.70498151933312
sao jorge d'oeste,1,-25.703632523563115,-52.919095896120965
sao jorge do ivai,1,-23.434139593170997,-52.29214599182058
sao jorge do oeste,1,-25.708566066532985,-52.91797081891926
sao jorge do patrocinio,2,-23.763388846762986,-53.87853740002147
sao jose,167,-27.5802586172943,-48.63196115615603
sao jose da barra,6,-20.713586583809064,-46.319335697716504
sao jose da bela vista,3,-20.593587545394332,-47.641232198636935
sao jose da boa vista,1,-23.927134488209266,-49.662417450434255
sao jose da coroa grande,2,-8.894069587984186,-35.15249755597141
sao jose da laje,2,-9.007790543916041,-36.05724313964339
sao jose da lapa,8,-19.707754101113583,-43.972481380081675
sao jose da tapera,1,-9.558996476020328,-37.382049345965186
sao jose da vitoria,2,-15.084174125647449,-39.33973017811462
sao jose de mipibu,3,-6.069934492948,-35.24718842517891
sao jose de ribamar,14,-2.551800328378483,-44.13306788302054
sao jose de uba,3,-21.36051972310422,-41.939919569161226
sao jose do barreiro,3,-22.650469795686963,-44.57769619610124
sao jose do belmonte,2,-7.866197725395444,-38.75907825436527
sao jose do calcado,6,-21.019795628805312,-41.65307634575109
sao jose do campestre,1,-6.318519955631348,-35.71074962130247
sao jose do cedro,5,-26.453798212959196,-53.50101775464635
sao jose do cerrito,3,-27.6588880029439,-50.58586362681689
sao jose do divino,2,-12.193607707662535,-41.57764223655649
sao jose do egito,4,-7.541051145340652,-37.38749417648304
sao jose do goiabal,2,-19.925462781788124,-42.709121942681584
sao jose do hortencio,2,-29.5417876520814,-51.253748784886206
sao jose do inhacora,1,-28.12096312877113,-54.049455762915116
sao jose do norte,7,-31.957293949776467,-52.00674546567445
sao jose do ouro,5,-27.813402824248755,-51.58352412820804
sao jose do piaui,1,-6.863954787217288,-41.47791545632816
sao jose do ribeirao,1,-22.204999999999927,-42.39805999999993
sao jose do rio claro,2,-13.502629887299863,-56.72951102354673
sao jose do rio pardo,44,-21.58334995848823,-46.94406752962091
sao jose do rio preto,329,-20.80964107209363,-49.37964503407105
sao jose do serido,1,-6.44890279153824,-36.87879880847374
sao jose do turvo,3,-20.16575071532177,-44.746478999358736
sao jose do vale do rio preto,12,-22.174996914066053,-42.93582057844612
sao jose do xingu,1,-10.802938056411762,-52.73756079634282
sao jose dos campos,667,-23.21087970704399,-45.885186496537024
sao jose dos cordeiros,1,-7.40166930885011,-36.816975847308434
sao jose dos pinhais,130,-25.530946279203494,-49.17529081452977
sao jose dos quatro marcos,2,-15.627775907980226,-58.18164773306205
sao leopoldo,103,-29.76480641007162,-51.13932633644168
sao lourenco,32,-22.118389295878266,-45.05435957475332
sao lourenco da mata,11,-7.998940591272509,-35.03623065997841
sao lourenco da serra,12,-23.856102636467103,-46.94928030114029
sao lourenco do oeste,9,-26.363700651279228,-52.850244028067195
sao lourenco do piaui,1,-9.169084034367527,-42.544389853520286
sao lourenco do sul,14,-31.365278622736103,-51.977593534599364
sao ludgero,3,-28.328891240924623,-49.176396130740045
sao luis,335,-2.530584706979768,-44.25421387400743
sao luis de montes belos,7,-16.512523511234697,-50.37497138375875
sao luis do curu,2,-3.670961708330178,-39.240383148366334
sao luis do paraitinga,3,-23.221452708292667,-45.30993944725865
sao luis do quitunde,2,-9.314831889802496,-35.56619969742106
sao luiz do norte,1,-14.863750060921694,-49.32821067353508
sao luiz gonzaga,15,-28.40549204976442,-54.95770626826583
sao mamede,1,-6.926293333882942,-37.095003127528194
sao manuel,20,-22.74041074727573,-48.57180284132105
sao marcos,9,-28.969458615633506,-51.06861438489832
sao martinho,3,-27.609668714965693,-51.71024632238324
sao mateus,47,-18.72236560328195,-39.84479521203485
sao mateus de minas,1,-22.707410124912013,-46.03526215592884
sao mateus do maranhao,3,-4.032467387326281,-44.46562149376076
sao mateus do sul,15,-25.86977279456227,-50.38758600305624
sao miguel,4,-6.2343143165341015,-38.514940996992536
sao miguel arcanjo,13,-23.877282149728565,-47.99218701340264
sao miguel das matas,1,-13.047090837481166,-39.45407953891277
sao miguel do aleixo,1,-10.386074758058108,-37.37878589064772
sao miguel do anta,1,-20.72027430385,-42.71564436122057
sao miguel do araguaia,5,-13.25767239342158,-50.164833673941665
sao miguel do gostoso,2,-5.134489979949387,-35.66366457050046
sao miguel do guama,5,-1.612981208242152,-47.48366096182186
sao miguel do guapore,4,-11.695565310805032,-62.717473245065015
sao miguel do iguacu,9,-25.354928628315577,-54.22938998817353
sao miguel do oeste,39,-26.733228064055744,-53.517757203889154
sao miguel do tapuio,2,-5.503164322186949,-41.322842889116124
sao miguel dos campos,2,-9.794314064715627,-36.08768874597687
sao nicolau,1,-28.184920394451055,-55.259899360847896
sao patricio,1,-15.350684947467316,-49.81923618621308
sao paulo,15045,-23.57086022590876,-46.63324177930123
sao paulo das missoes,2,-28.02159198010056,-54.938404986220114
sao paulo do potengi,2,-5.896797713050802,-35.76330755526824
sao pedro,12,-22.357420762718466,-47.87620871558915
sao pedro da agua branca,1,-5.07590165150954,-48.416667042979476
sao pedro da aldeia,46,-22.81937023229818,-42.12980873958972
sao pedro da uniao,3,-21.130872790312452,-46.62319705923601
sao pedro de alcantara,2,-27.567536207696165,-48.782931552673006
sao pedro do butia,1,-28.12478566390293,-54.893799955026715
sao pedro do iguacu,1,-24.910073735670448,-53.89202999700797
sao pedro do ivai,3,-23.89510409218063,-51.811057007106506
sao pedro do sul,1,-29.53561058105353,-54.22075649978703
sao pedro do turvo,2,-22.745475060342194,-49.740763681846445
sao pedro dos ferros,4,-20.171331931735942,-42.52503176486331
sao rafael,1,-5.803451720568472,-36.886759275562476
sao raimundo nonato,7,-9.014390878881402,-42.69117288924305
sao romao,5,-16.36614129168256,-45.072080158757494
sao roque,75,-23.535588995083053,-47.127901593369465
sao roque de minas,2,-20.238768612713375,-46.38610251135689
sao roque do canaa,5,-19.7396858962468,-40.66133018589756
sao sebastiao,57,-23.572364680881936,-45.43744237452527
sao sebastiao da amoreira,1,-23.465011850073953,-50.76082356050152
sao sebastiao da boa vista,2,-1.6871049143283983,-49.54726559023781
sao sebastiao da grama,4,-21.71060441326504,-46.82227933451837
sao sebastiao de campos,1,-20.39949265383791,-52.754457380641135
sao sebastiao do alto,4,-21.951204363393607,-42.13188460332351
sao sebastiao do cai,12,-29.58711390357883,-51.36181227502288
sao sebastiao do maranhao,3,-18.0889104756378,-42.56951898878216
sao sebastiao do paraiso,35,-20.913799904180788,-46.986493949116195
sao sebastiao do passe,5,-12.502751506458956,-38.70262086144694
sao sebastiao do rio verde,1,-22.218771646357347,-44.97751941997888
sao sepe,6,-30.164370611323537,-53.5707639790923
sao simao,13,-20.29059509291764,-48.9918409228849
sao thome das letras,2,-21.722745881620252,-44.98394805323326
sao tiago,5,-20.90999594365212,-44.50884106820461
sao tomas de aquino,3,-20.780808408845672,-47.098298788469585
sao tome,3,-17.681545229715606,-47.08483463739637
sao valentim,3,-27.559213383304716,-52.524497922238886
sao vendelino,2,-29.374260708347816,-51.37238349518307
sao vicente,159,-23.90396734206205,-46.3603068354054
sao vicente ferrer,2,-5.68094321121482,-39.3153644144354
sape,2,-7.092878444624181,-35.23178085866671
sapeacu,2,-12.73161675154042,-39.18769894873254
sapezal,8,-13.543400052390023,-58.80819185176762
sapiranga,23,-29.636759616878255,-50.99815898109953
sapopema,2,-23.910420662200718,-50.57946136072558
sapucai-mirim,4,-22.7505179572484,-45.74852094493255
sapucaia,5,-20.270647303814684,-43.60135561224567
sapucaia do sul,39,-29.828262044389618,-51.14618705557027
saquarema,45,-22.91072774799175,-42.494631137135336
sarandi,22,-24.94103184261542,-52.22331760143021
sarapui,2,-23.638052159357617,-47.826220931344416
sardoa,1,-18.78205363904194,-42.3676041078838
sarutaia,1,-23.274668592285668,-49.477340393352314
sarzedo,18,-20.038320832591328,-44.13891959658021
satiro dias,1,-11.604964265423469,-38.58286910553226
satuba,2,-9.569708628845596,-35.82583626195491
satubinha,2,-4.038562291788479,-45.23737623167276
saubara,1,-12.743405333736474,-38.76874492304449
saudade do iguacu,4,-25.6939448451654,-52.61883248433881
saudades,4,-26.925367596689007,-53.00431264626756
saude,2,-10.940275441336908,-40.42181858343117
schroeder,9,-26.405445142724908,-49.074744844985375
seabra,6,-12.419056280766661,-41.77211221180393
seara,5,-27.160802125766637,-52.31539991047458
sebastiao leal,1,-7.570047212577284,-44.063227109671274
seberi,2,-27.48204459903416,-53.4014350145469
sede alvorada,1,-24.82693999999998,-53.646109999999965
segredo,1,-29.334054626519027,-52.97154232089777
selbach,1,-28.630116022225685,-52.954191678007035
senador amaral,2,-22.587244561876126,-46.177097296979696
senador canedo,16,-16.688905204978578,-49.11882937848179
senador cortes,1,-21.804296451189625,-42.945876656304065
senador firmino,2,-20.913864974146126,-43.10099606849122
senador guiomard,2,-10.153304051241047,-67.73425773430944
senador jose porfirio,1,-2.615753501785348,-51.936138246790165
senador la rocque,1,-5.44421591804383,-47.2933282126387
